,estado,data,coduf,codmun,codRegiaoSaude,semanaEpi,populacaoTCU2019,casosAcumulado,obitosAcumulado,Recuperadosnovos,emAcompanhamentoNovos
1403,RO,2020-05-18,407,3961982.0,396107.0,777,3392997.0,4086,154,0.0,0.0
1404,RO,2020-05-19,429,4182311.0,418117.0,819,3420088.0,4514,174,0.0,0.0
1405,RR,2020-03-22,14,0.0,0.0,13,605761.0,2,0,0.0,0.0
1406,RR,2020-03-23,14,0.0,0.0,13,605761.0,2,0,0.0,0.0
1407,RR,2020-03-24,14,0.0,0.0,13,605761.0,2,0,0.0,0.0
1408,RR,2020-03-25,14,0.0,0.0,13,605761.0,8,0,0.0,0.0
1409,RR,2020-03-26,14,0.0,0.0,13,605761.0,8,0,0.0,0.0
1410,RR,2020-03-27,14,0.0,0.0,13,605761.0,10,0,0.0,0.0
1411,RR,2020-03-28,42,280025.0,28002.0,39,1017383.0,24,0,0.0,0.0
1412,RR,2020-03-29,42,280025.0,28002.0,42,1017383.0,32,0,0.0,0.0
1413,RR,2020-03-30,42,280025.0,28002.0,42,1017383.0,32,0,0.0,0.0
1414,RR,2020-03-31,42,280025.0,28002.0,42,1017383.0,32,0,0.0,0.0
1415,RR,2020-04-01,42,280025.0,28002.0,42,1017383.0,44,0,0.0,0.0
1416,RR,2020-04-02,42,280025.0,28002.0,42,1017383.0,52,0,0.0,0.0
1417,RR,2020-04-03,56,420042.0,42003.0,56,1035718.0,60,0,0.0,0.0
1418,RR,2020-04-04,56,420042.0,42003.0,56,1035718.0,74,2,0.0,0.0
1419,RR,2020-04-05,56,420042.0,42003.0,60,1035718.0,84,2,0.0,0.0
1420,RR,2020-04-06,56,420042.0,42003.0,60,1035718.0,84,2,0.0,0.0
1421,RR,2020-04-07,56,420042.0,42003.0,60,1035718.0,84,2,0.0,0.0
1422,RR,2020-04-08,70,560047.0,56004.0,75,1051228.0,98,2,0.0,0.0
1423,RR,2020-04-09,70,560047.0,56004.0,75,1051228.0,104,2,0.0,0.0
1424,RR,2020-04-10,70,560047.0,56004.0,75,1051228.0,126,6,0.0,0.0
1425,RR,2020-04-11,70,560047.0,56004.0,75,1051228.0,150,6,0.0,0.0
1426,RR,2020-04-12,84,700092.0,70005.0,96,1068629.0,158,6,0.0,0.0
1427,RR,2020-04-13,84,700092.0,70005.0,96,1068629.0,166,6,0.0,0.0
1428,RR,2020-04-14,84,700092.0,70005.0,96,1068629.0,226,6,0.0,0.0
1429,RR,2020-04-15,84,700092.0,70005.0,96,1068629.0,228,6,0.0,0.0
1430,RR,2020-04-16,84,700092.0,70005.0,96,1068629.0,284,6,0.0,0.0
1431,RR,2020-04-17,112,980169.0,98008.0,128,1116645.0,328,6,0.0,0.0
1432,RR,2020-04-18,126,1120229.0,112010.0,144,1124631.0,402,6,0.0,0.0
1433,RR,2020-04-19,126,1120229.0,112010.0,153,1124631.0,444,6,0.0,0.0
1434,RR,2020-04-20,126,1120229.0,112010.0,153,1124631.0,488,6,0.0,0.0
1435,RR,2020-04-21,126,1120229.0,112010.0,153,1124631.0,494,6,0.0,0.0
1436,RR,2020-04-22,140,1260252.0,126012.0,170,1134800.0,560,6,0.0,0.0
1437,RR,2020-04-23,140,1260252.0,126012.0,170,1134800.0,594,6,0.0,0.0
1438,RR,2020-04-24,140,1260252.0,126012.0,170,1134800.0,608,6,0.0,0.0
1439,RR,2020-04-25,140,1260252.0,126012.0,170,1134800.0,690,6,0.0,0.0
1440,RR,2020-04-26,140,1260252.0,126012.0,180,1134800.0,802,8,0.0,0.0
1441,RR,2020-04-27,140,1260252.0,126012.0,180,1134800.0,814,8,0.0,0.0
1442,RR,2020-04-28,140,1260252.0,126012.0,180,1134800.0,850,12,0.0,0.0
1443,RR,2020-04-29,140,1260252.0,126012.0,180,1134800.0,904,12,0.0,0.0
1444,RR,2020-04-30,154,1400302.0,140014.0,198,1143001.0,1038,14,0.0,0.0
1445,RR,2020-05-01,154,1400302.0,140014.0,198,1143001.0,1204,16,0.0,0.0
1446,RR,2020-05-02,154,1400302.0,140014.0,198,1143001.0,1336,18,0.0,0.0
1447,RR,2020-05-03,196,1820324.0,168017.0,266,1177723.0,1480,22,0.0,0.0
1448,RR,2020-05-04,196,1820324.0,168017.0,266,1177723.0,1612,22,0.0,0.0
1449,RR,2020-05-05,210,1960364.0,182018.0,285,1189013.0,1738,22,0.0,0.0
1450,RR,2020-05-06,210,1960364.0,182018.0,285,1189013.0,1864,26,0.0,0.0
1451,RR,2020-05-07,210,1960364.0,182018.0,285,1189013.0,2040,28,0.0,0.0
1452,RR,2020-05-08,224,2100434.0,196019.0,304,1199572.0,2248,32,0.0,0.0
1453,RR,2020-05-09,224,2100434.0,196019.0,304,1199572.0,2404,36,0.0,0.0
1454,RR,2020-05-10,224,2100434.0,196019.0,320,1199572.0,2580,42,0.0,0.0
1455,RR,2020-05-11,224,2100434.0,196019.0,320,1199572.0,2590,48,0.0,0.0
1456,RR,2020-05-12,224,2100434.0,196019.0,320,1199572.0,2656,54,0.0,0.0
1457,RR,2020-05-13,224,2100434.0,196019.0,320,1199572.0,2822,58,0.0,0.0
1458,RR,2020-05-14,238,2240462.0,210021.0,340,1211522.0,3000,74,0.0,0.0
1459,RR,2020-05-15,238,2240462.0,210021.0,340,1211522.0,3178,80,0.0,0.0
1460,RR,2020-05-16,238,2240462.0,210021.0,340,1211522.0,3412,98,0.0,0.0
1461,RR,2020-05-17,238,2240462.0,210021.0,357,1211522.0,3582,102,0.0,0.0
1462,RR,2020-05-18,238,2240462.0,210021.0,357,1211522.0,3752,120,0.0,0.0
1463,RR,2020-05-19,238,2240462.0,210021.0,357,1211522.0,3970,122,0.0,0.0
1464,RS,2020-03-10,43,0.0,0.0,11,11377239.0,1,0,0.0,0.0
1465,RS,2020-03-11,43,0.0,0.0,11,11377239.0,2,0,0.0,0.0
1466,RS,2020-03-12,43,0.0,0.0,11,11377239.0,4,0,0.0,0.0
1467,RS,2020-03-13,43,0.0,0.0,11,11377239.0,4,0,0.0,0.0
1468,RS,2020-03-14,43,0.0,0.0,11,11377239.0,6,0,0.0,0.0
1469,RS,2020-03-15,43,0.0,0.0,12,11377239.0,6,0,0.0,0.0
1470,RS,2020-03-16,43,0.0,0.0,12,11377239.0,6,0,0.0,0.0
1471,RS,2020-03-17,43,0.0,0.0,12,11377239.0,10,0,0.0,0.0
1472,RS,2020-03-18,43,0.0,0.0,12,11377239.0,19,0,0.0,0.0
1473,RS,2020-03-19,43,0.0,0.0,12,11377239.0,28,0,0.0,0.0
1474,RS,2020-03-20,43,0.0,0.0,12,11377239.0,37,0,0.0,0.0
1475,RS,2020-03-21,43,0.0,0.0,12,11377239.0,60,0,0.0,0.0
1476,RS,2020-03-22,43,0.0,0.0,13,11377239.0,72,0,0.0,0.0
1477,RS,2020-03-23,43,0.0,0.0,13,11377239.0,86,0,0.0,0.0
1478,RS,2020-03-24,43,0.0,0.0,13,11377239.0,98,0,0.0,0.0
1479,RS,2020-03-25,43,0.0,0.0,13,11377239.0,123,1,0.0,0.0
1480,RS,2020-03-26,43,0.0,0.0,13,11377239.0,168,1,0.0,0.0
1481,RS,2020-03-27,43,0.0,0.0,13,11377239.0,195,2,0.0,0.0
1482,RS,2020-03-28,1978,19397361.0,1892632.0,598,17311440.0,394,4,0.0,0.0
1483,RS,2020-03-29,2021,19829521.0,1978656.0,658,17444512.0,452,4,0.0,0.0
1484,RS,2020-03-30,2064,20260861.0,2021663.0,672,17691260.0,482,6,0.0,0.0
1485,RS,2020-03-31,2193,21553767.0,2150724.0,714,17873769.0,548,8,0.0,0.0
1486,RS,2020-04-01,2236,21985572.0,2193741.0,728,17876843.0,612,8,0.0,0.0
1487,RS,2020-04-02,2322,22847562.0,2279752.0,756,17976117.0,668,10,0.0,0.0
1488,RS,2020-04-03,2580,25439062.0,2537797.0,840,18460483.0,792,10,0.0,0.0
1489,RS,2020-04-04,2580,25439062.0,2537797.0,840,18460483.0,820,12,0.0,0.0
1490,RS,2020-04-05,2580,25439062.0,2537797.0,900,18460483.0,836,14,0.0,0.0
1491,RS,2020-04-06,2881,28459086.0,2838909.0,1005,18751561.0,962,14,0.0,0.0
1492,RS,2020-04-07,2924,28890311.0,2881918.0,1020,18759636.0,1016,16,0.0,0.0
1493,RS,2020-04-08,3096,30615574.0,3053971.0,1080,18795900.0,1110,18,0.0,0.0
1494,RS,2020-04-09,3311,32770624.0,3269027.0,1155,18965885.0,1236,24,0.0,0.0
1495,RS,2020-04-10,3354,33200864.0,3312057.0,1170,18978213.0,1272,28,0.0,0.0
1496,RS,2020-04-11,3397,33632874.0,3355077.0,1185,19002702.0,1280,30,0.0,0.0
1497,RS,2020-04-12,3440,34063564.0,3398104.0,1280,19028579.0,1306,32,0.0,0.0
1498,RS,2020-04-13,3526,34926877.0,3484134.0,1312,19077620.0,1328,32,0.0,0.0
1499,RS,2020-04-14,3784,37515412.0,3742266.0,1408,19257550.0,1400,36,0.0,0.0
1500,RS,2020-04-15,3827,37947558.0,3785285.0,1424,19260580.0,1494,38,0.0,0.0
1501,RS,2020-04-16,3956,39239775.0,3914350.0,1472,19302896.0,1560,38,0.0,0.0
1502,RS,2020-04-17,3999,39670595.0,3957376.0,1488,19333641.0,1604,44,0.0,0.0
1503,RS,2020-04-18,4042,40101855.0,4000405.0,1504,19338595.0,1662,48,0.0,0.0
1504,RS,2020-04-19,4128,40964930.0,4086443.0,1632,19373610.0,1708,48,0.0,0.0
1505,RS,2020-04-20,4257,42256765.0,4215506.0,1683,19474149.0,1778,54,0.0,0.0
1506,RS,2020-04-21,4257,42256765.0,4215506.0,1683,19474149.0,1808,54,0.0,0.0
1507,RS,2020-04-22,4386,43552925.0,4344534.0,1734,19545991.0,1846,54,0.0,0.0
1508,RS,2020-04-23,4515,44845189.0,4473575.0,1785,19557304.0,1988,58,0.0,0.0
1509,RS,2020-04-24,4730,47003079.0,4688645.0,1870,19601837.0,2122,62,0.0,0.0
1510,RS,2020-04-25,4902,48726426.0,4860732.0,1938,19702073.0,2192,68,0.0,0.0
1511,RS,2020-04-26,5117,50883189.0,5075806.0,2142,19767777.0,2332,71,0.0,0.0
1512,RS,2020-04-27,5418,53902179.0,5376923.0,2268,19862617.0,2456,84,0.0,0.0
1513,RS,2020-04-28,5676,56487954.0,5635034.0,2376,19926728.0,2572,90,0.0,0.0
1514,RS,2020-04-29,5805,57784279.0,5764089.0,2430,20010451.0,2736,100,0.0,0.0
1515,RS,2020-04-30,6020,59941460.0,5979160.0,2520,20062329.0,2932,102,0.0,0.0
1516,RS,2020-05-01,6149,61233943.0,6108223.0,2574,20151135.0,3058,116,0.0,0.0
1517,RS,2020-05-02,6192,61665523.0,6151252.0,2592,20162528.0,3238,124,0.0,0.0
1518,RS,2020-05-03,6278,62526184.0,6237300.0,2774,20175443.0,3332,130,0.0,0.0
1519,RS,2020-05-04,6536,65116032.0,6495429.0,2888,20222623.0,3422,148,0.0,0.0
1520,RS,2020-05-05,6708,66843264.0,6667506.0,2964,20263491.0,3630,158,0.0,0.0
1521,RS,2020-05-06,7181,71588839.0,7140718.0,3173,20357086.0,4100,174,0.0,0.0
1522,RS,2020-05-07,7310,72879937.0,7269781.0,3230,20386587.0,4258,180,0.0,0.0
1523,RS,2020-05-08,8041,80206811.0,8001097.0,3553,20524649.0,4894,182,0.0,0.0
1524,RS,2020-05-09,8084,80638784.0,8044110.0,3572,20527376.0,4986,190,0.0,0.0
1525,RS,2020-05-10,8170,81499944.0,8130147.0,3800,20556645.0,5084,194,0.0,0.0
1526,RS,2020-05-11,8342,83225575.0,8302213.0,3880,20620833.0,5152,210,0.0,0.0
1527,RS,2020-05-12,8858,88399029.0,8818404.0,4120,20799448.0,5834,222,0.0,0.0
1528,RS,2020-05-13,8858,88399029.0,8818404.0,4120,20799448.0,5834,222,0.0,0.0
1529,RS,2020-05-14,8987,89692401.0,8947461.0,4180,20841884.0,5994,240,0.0,0.0
1530,RS,2020-05-15,9460,94432303.0,9420658.0,4400,20913092.0,7194,252,0.0,0.0
1531,RS,2020-05-16,9632,96156824.0,9592728.0,4480,20980558.0,7390,264,0.0,0.0
1532,RS,2020-05-17,9675,96587066.0,9635742.0,4725,20997476.0,7470,284,0.0,0.0
1533,RS,2020-05-18,9675,96587066.0,9635742.0,4725,20997476.0,7470,288,0.0,0.0
1534,RS,2020-05-19,9718,97017096.0,9678756.0,4746,21003426.0,7500,302,0.0,0.0
1535,SC,2020-03-13,42,0.0,0.0,11,7164788.0,2,0,0.0,0.0
1536,SC,2020-03-14,42,0.0,0.0,11,7164788.0,4,0,0.0,0.0
1537,SC,2020-03-15,42,0.0,0.0,12,7164788.0,6,0,0.0,0.0
1538,SC,2020-03-16,42,0.0,0.0,12,7164788.0,7,0,0.0,0.0
1539,SC,2020-03-17,42,0.0,0.0,12,7164788.0,7,0,0.0,0.0
1540,SC,2020-03-18,42,0.0,0.0,12,7164788.0,10,0,0.0,0.0
1541,SC,2020-03-19,42,0.0,0.0,12,7164788.0,20,0,0.0,0.0
1542,SC,2020-03-20,42,0.0,0.0,12,7164788.0,21,0,0.0,0.0
1543,SC,2020-03-21,42,0.0,0.0,12,7164788.0,51,0,0.0,0.0
1544,SC,2020-03-22,42,0.0,0.0,13,7164788.0,57,0,0.0,0.0
1545,SC,2020-03-23,42,0.0,0.0,13,7164788.0,68,0,0.0,0.0
1546,SC,2020-03-24,42,0.0,0.0,13,7164788.0,107,0,0.0,0.0
1547,SC,2020-03-25,42,0.0,0.0,13,7164788.0,109,0,0.0,0.0
1548,SC,2020-03-26,42,0.0,0.0,13,7164788.0,122,1,0.0,0.0
1549,SC,2020-03-27,42,0.0,0.0,13,7164788.0,149,1,0.0,0.0
1550,SC,2020-03-28,1638,15996260.0,1554366.0,507,11030441.0,368,2,0.0,0.0
1551,SC,2020-03-29,1680,16417010.0,1596372.0,560,11099866.0,388,2,0.0,0.0
1552,SC,2020-03-30,1680,16417010.0,1596372.0,560,11099866.0,394,2,0.0,0.0
1553,SC,2020-03-31,1722,16838275.0,1638388.0,574,11109957.0,450,4,0.0,0.0
1554,SC,2020-04-01,1722,16838275.0,1638388.0,574,11109957.0,470,4,0.0,0.0
1555,SC,2020-04-02,1722,16838275.0,1638388.0,574,11109957.0,494,4,0.0,0.0
1556,SC,2020-04-03,1848,18100635.0,1764410.0,616,11216050.0,562,10,0.0,0.0
1557,SC,2020-04-04,2142,21047250.0,2058481.0,714,11576938.0,668,10,0.0,0.0
1558,SC,2020-04-05,2310,22729547.0,2226515.0,825,11626669.0,714,20,0.0,0.0
1559,SC,2020-04-06,2310,22731147.0,2226515.0,825,11618210.0,758,20,0.0,0.0
1560,SC,2020-04-07,2520,24836797.0,2436550.0,900,11750473.0,834,22,0.0,0.0
1561,SC,2020-04-08,2646,26100002.0,2562595.0,945,11772426.0,914,30,0.0,0.0
1562,SC,2020-04-09,2814,27784547.0,2730637.0,1005,11916234.0,1002,34,0.0,0.0
1563,SC,2020-04-10,3360,33257067.0,3276765.0,1200,12249720.0,1386,36,0.0,0.0
1564,SC,2020-04-11,3444,34099767.0,3360781.0,1230,12281099.0,1464,42,0.0,0.0
1565,SC,2020-04-12,3444,34099767.0,3360781.0,1312,12281099.0,1500,48,0.0,0.0
1566,SC,2020-04-13,3612,35784252.0,3528827.0,1376,12391705.0,1603,50,0.0,0.0
1567,SC,2020-04-14,3612,35784252.0,3528827.0,1376,12391705.0,1679,54,0.0,0.0
1568,SC,2020-04-15,3612,35784252.0,3528827.0,1376,12391705.0,1706,56,0.0,0.0
1569,SC,2020-04-16,3612,35784252.0,3528827.0,1376,12391705.0,1768,58,0.0,0.0
1570,SC,2020-04-17,3864,38308479.0,3780890.0,1472,12522685.0,1852,60,0.0,0.0
1571,SC,2020-04-18,4032,39992329.0,3948926.0,1536,12598084.0,1924,62,0.0,0.0
1572,SC,2020-04-19,4116,40833399.0,4032942.0,1666,12631551.0,1950,64,0.0,0.0
1573,SC,2020-04-20,4242,42097419.0,4158950.0,1717,12692766.0,2050,70,0.0,0.0
1574,SC,2020-04-21,4284,42518199.0,4200960.0,1734,12703185.0,2126,70,0.0,0.0
1575,SC,2020-04-22,4284,42518199.0,4200960.0,1734,12703185.0,2182,74,0.0,0.0
1576,SC,2020-04-23,4284,42518199.0,4200960.0,1734,12703185.0,2230,78,0.0,0.0
1577,SC,2020-04-24,4410,43782506.0,4326980.0,1785,12719255.0,2340,84,0.0,0.0
1578,SC,2020-04-25,4452,44202711.0,4368991.0,1802,12730050.0,2418,84,0.0,0.0
1579,SC,2020-04-26,4578,45467111.0,4495021.0,1962,12751946.0,2470,84,0.0,0.0
1580,SC,2020-04-27,4788,47574966.0,4705059.0,2052,12791083.0,2674,86,0.0,0.0
1581,SC,2020-04-28,4872,48416186.0,4789066.0,2088,12820700.0,2952,88,0.0,0.0
1582,SC,2020-04-29,5124,50943646.0,5041091.0,2196,12916060.0,3990,88,0.0,0.0
1583,SC,2020-04-30,5208,51786931.0,5125110.0,2232,12921576.0,4170,92,0.0,0.0
1584,SC,2020-05-01,5334,53049561.0,5251143.0,2286,12951780.0,4208,96,0.0,0.0
1585,SC,2020-05-02,5586,55574976.0,5503195.0,2394,12986148.0,4692,104,0.0,0.0
1586,SC,2020-05-03,5544,55154296.0,5461187.0,2508,12982946.0,4692,104,0.0,0.0
1587,SC,2020-05-04,5712,56837248.0,5629201.0,2584,12998108.0,5038,104,0.0,0.0
1588,SC,2020-05-05,6006,59784618.0,5923271.0,2717,13133215.0,5246,110,0.0,0.0
1589,SC,2020-05-06,6552,65258653.0,6469351.0,2964,13332712.0,5834,118,0.0,0.0
1590,SC,2020-05-07,6594,65680408.0,6511353.0,2983,13335975.0,6164,126,0.0,0.0
1591,SC,2020-05-08,6636,66100693.0,6553355.0,3002,13353974.0,6410,126,0.0,0.0
1592,SC,2020-05-09,6636,66100693.0,6553355.0,3002,13353974.0,6744,128,0.0,0.0
1593,SC,2020-05-10,6762,67364533.0,6679378.0,3220,13381641.0,6858,130,0.0,0.0
1594,SC,2020-05-11,6846,68205593.0,6763382.0,3260,13425307.0,7058,138,0.0,0.0
1595,SC,2020-05-12,6888,68626463.0,6805396.0,3280,13435723.0,7466,146,0.0,0.0
1596,SC,2020-05-13,6930,69048218.0,6847409.0,3300,13439272.0,7656,146,0.0,0.0
1597,SC,2020-05-14,7056,70310485.0,6973415.0,3360,13451841.0,8664,156,0.0,0.0
1598,SC,2020-05-15,7056,70310388.0,6973422.0,3360,13445784.0,9124,158,0.0,0.0
1599,SC,2020-05-16,7098,70730778.0,7015431.0,3380,13458322.0,9356,162,0.0,0.0
1600,SC,2020-05-17,7182,71571726.0,7099438.0,3591,13469046.0,9552,166,0.0,0.0
1601,SC,2020-05-18,7308,72832971.0,7225441.0,3654,13522633.0,10350,170,0.0,0.0
1602,SC,2020-05-19,7392,73674856.0,7309447.0,3696,13533161.0,10826,182,0.0,0.0
1603,SE,2020-03-15,28,0.0,0.0,12,2298696.0,1,0,0.0,0.0
1604,SE,2020-03-16,28,0.0,0.0,12,2298696.0,1,0,0.0,0.0
1605,SE,2020-03-17,28,0.0,0.0,12,2298696.0,4,0,0.0,0.0
1606,SE,2020-03-18,28,0.0,0.0,12,2298696.0,5,0,0.0,0.0
1607,SE,2020-03-19,28,0.0,0.0,12,2298696.0,6,0,0.0,0.0
1608,SE,2020-03-20,28,0.0,0.0,12,2298696.0,6,0,0.0,0.0
1609,SE,2020-03-21,28,0.0,0.0,12,2298696.0,10,0,0.0,0.0
1610,SE,2020-03-22,28,0.0,0.0,13,2298696.0,10,0,0.0,0.0
1611,SE,2020-03-23,28,0.0,0.0,13,2298696.0,10,0,0.0,0.0
1612,SE,2020-03-24,28,0.0,0.0,13,2298696.0,15,0,0.0,0.0
1613,SE,2020-03-25,28,0.0,0.0,13,2298696.0,16,0,0.0,0.0
1614,SE,2020-03-26,28,0.0,0.0,13,2298696.0,16,0,0.0,0.0
1615,SE,2020-03-27,28,0.0,0.0,13,2298696.0,16,0,0.0,0.0
1616,SE,2020-03-28,112,841050.0,84013.0,52,3022259.0,32,0,0.0,0.0
1617,SE,2020-03-29,112,841050.0,84013.0,56,3022259.0,32,0,0.0,0.0
1618,SE,2020-03-30,112,841050.0,84013.0,56,3022259.0,32,0,0.0,0.0
1619,SE,2020-03-31,112,841050.0,84013.0,56,3022259.0,38,0,0.0,0.0
1620,SE,2020-04-01,112,841050.0,84013.0,56,3022259.0,40,0,0.0,0.0
1621,SE,2020-04-02,112,841050.0,84013.0,56,3022259.0,46,4,0.0,0.0
1622,SE,2020-04-03,140,1121180.0,112019.0,70,3056472.0,50,4,0.0,0.0
1623,SE,2020-04-04,140,1121180.0,112019.0,70,3056472.0,54,4,0.0,0.0
1624,SE,2020-04-05,168,1401470.0,140022.0,90,3151899.0,64,6,0.0,0.0
1625,SE,2020-04-06,168,1401470.0,140022.0,90,3151899.0,64,8,0.0,0.0
1626,SE,2020-04-07,196,1682180.0,168026.0,105,3192383.0,72,8,0.0,0.0
1627,SE,2020-04-08,196,1682180.0,168026.0,105,3192383.0,72,8,0.0,0.0
1628,SE,2020-04-09,224,1962670.0,196033.0,120,3206811.0,78,8,0.0,0.0
1629,SE,2020-04-10,224,1962670.0,196033.0,120,3206811.0,84,8,0.0,0.0
1630,SE,2020-04-11,224,1962670.0,196033.0,120,3206811.0,84,8,0.0,0.0
1631,SE,2020-04-12,224,1962670.0,196033.0,128,3206811.0,88,8,0.0,0.0
1632,SE,2020-04-13,224,1962670.0,196033.0,128,3206811.0,88,8,0.0,0.0
1633,SE,2020-04-14,224,1962670.0,196033.0,128,3206811.0,90,8,0.0,0.0
1634,SE,2020-04-15,224,1962670.0,196033.0,128,3206811.0,92,8,0.0,0.0
1635,SE,2020-04-16,280,2523820.0,252040.0,160,3480511.0,96,8,0.0,0.0
1636,SE,2020-04-17,308,2804120.0,280042.0,176,3522439.0,106,8,0.0,0.0
1637,SE,2020-04-18,392,3645070.0,364049.0,224,3679160.0,142,10,0.0,0.0
1638,SE,2020-04-19,420,3925150.0,364045.0,255,3714131.0,166,10,0.0,0.0
1639,SE,2020-04-20,420,3925280.0,392051.0,255,3748344.0,172,10,0.0,0.0
1640,SE,2020-04-21,448,4205840.0,420056.0,272,3776940.0,184,10,0.0,0.0
1641,SE,2020-04-22,448,4205840.0,420056.0,272,3776940.0,234,14,0.0,0.0
1642,SE,2020-04-23,476,4486590.0,448058.0,289,3790476.0,248,16,0.0,0.0
1643,SE,2020-04-24,476,4486590.0,448058.0,289,3790476.0,288,16,0.0,0.0
1644,SE,2020-04-25,504,4766650.0,476059.0,306,3820883.0,306,18,0.0,0.0
1645,SE,2020-04-26,560,5327220.0,532067.0,360,3855970.0,318,18,0.0,0.0
1646,SE,2020-04-27,644,6168550.0,616081.0,414,3915377.0,394,20,0.0,0.0
1647,SE,2020-04-28,728,7009670.0,700097.0,468,3975668.0,560,22,0.0,0.0
1648,SE,2020-04-29,728,7009550.0,672092.0,468,3945768.0,674,24,0.0,0.0
1649,SE,2020-04-30,896,8692370.0,868121.0,576,4106413.0,894,24,0.0,0.0
1650,SE,2020-05-01,980,9532717.0,952129.0,630,4167192.0,1034,28,0.0,0.0
1651,SE,2020-05-02,1092,10653687.0,1064137.0,702,4214530.0,1202,28,0.0,0.0
1652,SE,2020-05-03,1204,11775237.0,1176158.0,817,4256725.0,1460,28,0.0,0.0
1653,SE,2020-05-04,1232,12055757.0,1204161.0,836,4263301.0,1544,34,0.0,0.0
1654,SE,2020-05-05,1288,12616807.0,1260172.0,874,4289589.0,1796,42,0.0,0.0
1655,SE,2020-05-06,1344,13177757.0,1316180.0,912,4335699.0,1996,46,0.0,0.0
1656,SE,2020-05-07,1372,13458347.0,1344181.0,931,4345912.0,2428,50,0.0,0.0
1657,SE,2020-05-08,1372,13458347.0,1344181.0,931,4345912.0,2876,56,0.0,0.0
1658,SE,2020-05-09,1512,14860187.0,1484208.0,1026,4411476.0,3176,66,0.0,0.0
1659,SE,2020-05-10,1624,15981497.0,1596229.0,1160,4468824.0,3542,68,0.0,0.0
1660,SE,2020-05-11,1652,16262177.0,1624232.0,1180,4479961.0,3600,74,0.0,0.0
1661,SE,2020-05-12,1652,16262177.0,1624232.0,1180,4479961.0,4064,74,0.0,0.0
1662,SE,2020-05-13,1652,16262177.0,1624232.0,1180,4479961.0,4536,84,0.0,0.0
1663,SE,2020-05-14,1652,16262177.0,1624232.0,1180,4479961.0,4988,94,0.0,0.0
1664,SE,2020-05-15,1652,16262177.0,1624232.0,1180,4479961.0,5736,100,0.0,0.0
1665,SE,2020-05-16,1792,17664202.0,1764258.0,1280,4516442.0,6270,106,0.0,0.0
1666,SE,2020-05-17,1820,17944922.0,1792264.0,1365,4525335.0,6686,114,0.0,0.0
1667,SE,2020-05-18,1876,18505302.0,1848276.0,1407,4538547.0,7132,118,0.0,0.0
1668,SE,2020-05-19,1932,19066532.0,1904285.0,1449,4551757.0,7934,126,0.0,0.0
1669,SP,2020-02-26,35,0.0,0.0,9,45919049.0,1,0,0.0,0.0
1670,SP,2020-02-27,35,0.0,0.0,9,45919049.0,1,0,0.0,0.0
1671,SP,2020-02-28,35,0.0,0.0,9,45919049.0,1,0,0.0,0.0
1672,SP,2020-02-29,35,0.0,0.0,9,45919049.0,2,0,0.0,0.0
1673,SP,2020-03-01,35,0.0,0.0,10,45919049.0,2,0,0.0,0.0
1674,SP,2020-03-02,35,0.0,0.0,10,45919049.0,2,0,0.0,0.0
1675,SP,2020-03-03,35,0.0,0.0,10,45919049.0,2,0,0.0,0.0
1676,SP,2020-03-04,35,0.0,0.0,10,45919049.0,3,0,0.0,0.0
1677,SP,2020-03-05,35,0.0,0.0,10,45919049.0,6,0,0.0,0.0
1678,SP,2020-03-06,35,0.0,0.0,10,45919049.0,10,0,0.0,0.0
1679,SP,2020-03-07,35,0.0,0.0,10,45919049.0,13,0,0.0,0.0
1680,SP,2020-03-08,35,0.0,0.0,11,45919049.0,16,0,0.0,0.0
1681,SP,2020-03-09,35,0.0,0.0,11,45919049.0,16,0,0.0,0.0
1682,SP,2020-03-10,35,0.0,0.0,11,45919049.0,19,0,0.0,0.0
1683,SP,2020-03-11,35,0.0,0.0,11,45919049.0,30,0,0.0,0.0
1684,SP,2020-03-12,35,0.0,0.0,11,45919049.0,42,0,0.0,0.0
1685,SP,2020-03-13,35,0.0,0.0,11,45919049.0,56,0,0.0,0.0
1686,SP,2020-03-14,35,0.0,0.0,11,45919049.0,65,0,0.0,0.0
1687,SP,2020-03-15,35,0.0,0.0,12,45919049.0,136,0,0.0,0.0
1688,SP,2020-03-16,35,0.0,0.0,12,45919049.0,152,0,0.0,0.0
1689,SP,2020-03-17,35,0.0,0.0,12,45919049.0,164,1,0.0,0.0
1690,SP,2020-03-18,35,0.0,0.0,12,45919049.0,240,4,0.0,0.0
1691,SP,2020-03-19,35,0.0,0.0,12,45919049.0,286,4,0.0,0.0
1692,SP,2020-03-20,35,0.0,0.0,12,45919049.0,396,9,0.0,0.0
1693,SP,2020-03-21,35,0.0,0.0,12,45919049.0,459,15,0.0,0.0
1694,SP,2020-03-22,35,0.0,0.0,13,45919049.0,631,22,0.0,0.0
1695,SP,2020-03-23,35,0.0,0.0,13,45919049.0,745,30,0.0,0.0
1696,SP,2020-03-24,35,0.0,0.0,13,45919049.0,810,40,0.0,0.0
1697,SP,2020-03-25,35,0.0,0.0,13,45919049.0,862,48,0.0,0.0
1698,SP,2020-03-26,35,0.0,0.0,13,45919049.0,1052,58,0.0,0.0
1699,SP,2020-03-27,35,0.0,0.0,13,45919049.0,1223,68,0.0,0.0
1700,SP,2020-03-28,1715,16959032.0,1647528.0,637,72971824.0,2812,168,0.0,0.0
